DialogueID,Turn-N,Speaker,Talk,Talk-N,Sp-Act,Text,Mode,Topic,Polarity,Act,Key,Value
12,68,B,decl,108,expressWish,"
i s... want to go from Euston
",intent,preference-location-from,positive,,,
12,69,A,decl,109,inform,"
you can't do that with an advance purchase ticket
",poss2,fare-journey,negative,,,
12,70,B,q-wh,110,reqInfo,"
why not
",open,,negative,,,
12,71,A,decl,111,answ,"
because you're ticket's going to stay at Watford ",reason,time-location-journey,positive,pause,,
12,71,A,dm,112,init,"
so
",,,,,,
12,71,A,decl,113,answElab,"
you've got to get off at Watford and get on at Watford
",constrain,time-location,positive,,,
12,72,B,q-yn,114,direct,"
can i can i change the the start to ",closed-poss1,to-location-from,positive,pause,,
12,72,B,q-yn,114,direct,"
can i can i change the the start to ",closed-poss1,to-location-from,positive,pause,,
12,72,B,q-yn,114,direct,"
can i can i change the the start to ",closed-poss1,to-location-from,positive,pause,,
12,72,B,q-yn,114,direct,"
can i can i change the the start to ",closed-poss1,to-location-from,positive,pause,length,7s
12,72,B,frag,115,expressRegret,"
sorry about that
",regret,,positive,,,
12,73,A,dm,116,init,"
",,,,pause,length,2s
12,73,A,decl,117,informIntent-hold-disc,"
i'm just checking availability on the return on Sunday
",,day-avail-fare-verify,positive,,,
12,74,B,yes,118,ackn,"
yeah
",,,,,,
12,75,A,frag,119,informIntent-hold-cont,"
the fourth ",,,positive,pause,length,9s
12,75,A,dm,120,init,"
now
",,,,,,
12,75,A,decl,121,inform,"
 due to engineering works what you're going to have to do ",constrain,to-location-from,positive,pause,,
12,75,A,decl,122,inform,"
and there's going to be a bus service from Wilmslow to Stockport
",exists,to-from,positive,,,
12,76,B,dm,123,ackn,"
",,,positive,pause,length,3s
12,76,B,dm,123,ackn,"
",,,positive,pause,length,3s
12,77,A,decl,124,inform,"
",abandon-constrain,,positive,pause,,
12,77,A,decl,125,informIntent-hold,"
i'm just checking that from Euston
",intent,location-from-verify,positive,,,
12,78,B,yes,126,ackn,"
yeah ",,,,pause,,
12,78,B,q-yn,127,direct,"
can i get originally from Wilmslow in that case ",closed,from,positive,pause,,
12,78,B,q-yn,128,direct,"
can i catch the Wilmslow to ",closed,to-location,positive,pause,,
12,78,B,frag,129,direct,"
and then i'll get Euston to Wilmslow
",intent-closure,to-location,positive,,,
12,78,B,decl,130,inform,"
cos i'll drive park my car there ",reasonIntent,,positive,pause,length,5s
12,78,B,frag,131,expressRegret,"
sorry about this
",regret,,positive,,,
12,79,A,decl,132,inform,"
i'm afraid that's not possible with that type of ticket for travelling tomorrow
",,journey-day,negative,,,
12,80,B,q-wh,133,reqInfo,"
",open,,negative,pause,,
12,81,A,q-yn,134,answ,"
cos the last direct direct service ",closed-reason,enum-from,positive,pause,,
12,82,B,frag,135,echo,"
17 14
",closure,enum,positive,,,
12,83,A,yes,136,ackn,"
yeah ",,,,pause,,
12,83,A,decl,137,answElab,"
and that's not available
",,avail,negative,,,
12,83,A,frag,138,refer,"
now with the super advance
",deixis,fare,positive,,,
12,84,B,dm,139,ackn,"
ok ",,,positive,pause,,
12,84,B,dm,140,ackn,"
erm ",,,positive,pause,length,3s
12,84,B,decl,141,informIntent,"
i'll just catch a cab from Wilmslow
",intent,from,positive,,,
12,84,B,decl,142,accept,"
that's alright ",reassurance,,positive,pause,,
12,84,B,q-wh,143,reqInfo,"
what time will i get into Wilmslow ",open,time-to,positive,pause,,
12,84,B,dm,144,init,"
if ",,,,pause,,
12,84,B,q-wh,145,reqInfo,"
what what what availability do you have er from Euston to Wilmslow
",open,to-location-from-avail,positive,,,
12,85,A,decl,146,informIntent-hold,"
i'm just checking that for you
",intent-closure,verify,positive,,,
12,86,B,frag,147,thank,"
thank you
",,,,,,
12,87,A,dm,148,init,"
",,,,pause,length,14s
12,87,A,decl,149,inform,"
it's either a 13 00 departure ",alternative,time-location-departure-from,positive,pause,,
12,88,B,frag,150,exclaim,"
",expletive,,positive,pause,,
12,88,B,decl,151,reqInfo,"
there's nothing else
",exists,,positive,,,
12,89,A,frag,152,answ,"
not for the super advance no
",,fare,negative,,,
12,90,B,q-wh,153,reqInfo,"
what about the next ",open,enum,positive,pause,,
12,91,A,dm,154,init,"
well
",,,,,,
12,91,A,frag,155,refer,"
to get the 19 00 train ",,enum,positive,backchannel,content,yes
12,91,A,decl,156,answ,"
you're going to have to get the saver return which is 30 pounds ",constrain,fare-railcard,positive,pause,,
12,91,A,decl,156,answ,"
you're going to have to get the saver return which is 30 pounds ",constrain,fare-railcard,positive,pause,,
12,91,A,decl,157,answElab,"
you're not able to get the super advance
",,fare,negative,,,
12,92,B,frag,158,exclaim,"
",partial-expletive,,positive,pause,length,3s
12,92,B,dm,159,init,"
",,,,pause,,
12,92,B,q-wh,160,reqInfo,"
21 00 gets me into what Wilmslow at what time
",,time,positive,,,
12,93,A,frag,161,informIntent-hold,"
just check that ",,to-enum-verify,positive,pause,length,2s
12,93,A,frag,162,answ,"
gets you into Wilmslow for 23 23 ",,arrival-time,positive,pause,,
12,93,A,decl,163,answElab,"
then the bus is departing at 23 30 ",,time-departure-arrival,positive,backchannel,content,h
12,93,A,decl,163,answElab,"
then the bus is departing at 23 30 ",,time-departure-arrival,positive,pause,,
12,94,B,frag,164,exclaim,"
god ",expletive,,positive,pause,length,8s
12,94,B,dm,165,init,"
well
",,,,,,
12,94,B,q-wh,166,reqInfo,"
when when do i have to book this by ",open-constrain,time-booking,positive,pause,,
12,94,B,q-wh,166,reqInfo,"
when when do i have to book this by ",open-constrain,time-booking,positive,overlap,type,start
12,94,B,frag,167,uninterpretable,"
er i
",abandon-partial-closure,,positive,,,
12,95,A,dm,168,init,"
well
",,,,,,
12,95,A,frag,169,inform,"
",,booking,positive,overlap,type,end
12,96,B,q-yn,170,reqInfo,"
complete are you going to let me do it
",closed,,positive,,,
12,97,A,decl,171,answ,"
",poss1,booking,positive,pause,,
12,97,A,yes,172,ackn,"
yeah
",,,,,,
12,97,A,decl,173,answElab,"
if it if the system lets me book it ",condition,,positive,pause,,
12,97,A,decl,174,inform,"
i've already booked out one
",,number-booking,positive,,,
12,97,A,decl,175,inform,"
but it just depends on what the system's going to let me book the return ",constrain,fare-booking,positive,pause,,
12,97,A,decl,176,inform,"
because it is past the booking deadline
",reason,booking,positive,,,
12,97,A,decl,177,inform,"
because the system could a... actually cut me off trying to book
",reason,booking,positive,,,
12,98,B,dm,178,ackn,"
ok well
",,,positive,,,
12,98,B,imp,179,suggest,"
let's try ",,,positive,pause,,
12,98,B,decl,180,expressWish,"
em i want to try and book that coming back on the on the 19 00
",intent,preference-enum-booking,positive,,,
12,99,A,decl,181,inform,"
you can't get the 19 00 ",poss2,enum,negative,pause,,
12,99,A,frag,182,inform,"
not with the super advance
",,fare,negative,,,
12,100,B,yes,183,ackn,"
yeah
",,,,,,
12,100,B,decl,184,informIntent,"
i'll pay the extra money ",intent,,positive,pause,length,5s
12,100,B,decl,185,inform,"
and if i can get out ",poss1-condition,,positive,pause,,
12,100,B,q-yn,186,direct,"
can you change the outward journey
",closed,journey,positive,,,
12,101,A,frag,187,reqInfo,"
from
",partial,,positive,,,
12,102,B,frag,188,answ,"
from ",deixis,from,positive,pause,,
12,103,A,q-wh,189,reqDirect,"
",open,preference-time,positive,pause,,
12,104,B,decl,190,reqInfo,"
if i can do it ",poss1-condition,,positive,pause,,
12,104,B,q-wh,191,reqInfo,"
erm ",open,enum-number,positive,pause,length,3s
12,105,A,dm,192,init,"
",,,,pause,length,6s
12,105,A,decl,193,inform,"
the fare's going to be 30 pounds 70
",closure,fare,positive,,,
12,106,B,yes,194,ackn,"
yeah
",,,,,,
12,107,A,dm,195,init,"
",,,,pause,,
12,107,A,q-wh,196,reqDirect,"
what time around did you initially want to get
",open,preference-time-name,positive,,,
12,108,B,frag,197,confirm,"
going out
",closure,,positive,,,
12,109,A,yes,198,ackn,"
yes
",,,,,,
12,110,B,q-yn,199,reqInfo,"
erm is there a one is there a train before the 20 13
",closed-exists,enum-number,positive,,,
12,111,A,frag,200,answ,"
",alternative-closure,time-arrival,positive,pause,length,10s
12,111,A,frag,200,answ,"
",alternative-closure,time-arrival,positive,pause,length,3s
12,112,B,frag,201,expressOpinion,"
the 20 07 would be great
",,enum,positive,,,
12,113,A,frag,202,confirm,"
arriving at 22 37
",,time-arrival,positive,,,
12,113,A,decl,203,confirm,"
and that's departing from Stockport tomorrow the second ",,day-departure-from,positive,pause,,
12,113,A,frag,204,confirm,"
and then on the return on Sunday ",,day-fare,positive,pause,length,3s
12,113,A,decl,205,confirm,"
it's the 19 00 from Euston ",,location-enum-from,positive,pause,,
12,113,A,decl,206,confirm,"
you arrive in Wilmslow for 21 18 ",,arrival-time,positive,pause,,
12,113,A,decl,207,confirm,"
the bus runs from Wilmslow at 21 30 to arrive in Stockport at 22 00
",,time-arrival-from,positive,,,
12,114,B,dm,208,accept,"
ok
",,,positive,,,
12,115,A,dm,209,init,"
now
",,,,,,
12,115,A,q-yn,210,reqDirect,"
do you want me to book those seats for you
",closed,preference-booking,positive,,,
12,116,B,frag,211,direct,"
",closure,,positive,overlap,type,start
12,117,A,frag,212,reqDirect,"
non ",,seat,positive,overlap,type,end
12,118,B,frag,213,direct,"
please
",directpartial,,positive,,,
12,119,A,dm,214,init,"
",,,,pause,,
12,119,A,frag,215,refer,"
that going out
",,,positive,,,
12,119,A,decl,216,inform,"
there's only smoking
",exists-constrain,seat,positive,,,
12,119,A,frag,217,inform,"
best available that i can reserve you in ",poss1,day-enum-avail,positive,pause,,
12,120,B,dm,218,accept,"
ok
",,,positive,,,
12,120,B,decl,219,informIntent,"
i'll just chance it then
",intent,,positive,,,
12,121,A,dm,220,init,"
now
",,,,,,
12,121,A,decl,221,inform,"
the dates times and seat numbers are printed on the ticket for you
",,number-date-journey,positive,,,
12,122,B,yes,222,ackn,"
yep
",,,,,,
12,123,A,frag,223,refer,"
with this ticket
",deixis,journey,positive,,,
12,123,A,decl,224,inform,"
if you do miss any services that i have reserved you on ",condition,miss,positive,pause,,
12,123,A,decl,225,inform,"
you are able to get the next available train ",poss2,avail,positive,pause,,
12,123,A,decl,226,inform,"
if you have to cancel ",condition-constrain,cancel,positive,pause,,
12,123,A,decl,227,inform,"
it's a full refund less 5 pounds
",,refund-fare,positive,,,
12,124,B,yes,228,ackn,"
yeah
",,,,,,
12,124,B,dm,229,accept,"
ok
",,,positive,,,
12,125,A,dm,230,init,"
now
",,,,,,
12,125,A,frag,231,reqInfo,"
your surname please
",open,name,positive,,,
12,126,B,frag,232,answ,"
is {surname}o'Dowd {letter}%22 apostrophe {letter}%20 {letter}%22 {letter}%10 {letter}%20 {letter}%24 {letter}%16
",closure,spell-name,positive,,,
12,127,A,dm,233,ackn,"
",,,positive,pause,length,4s
12,127,A,dm,233,ackn,"
",,,positive,pause,length,4s
12,127,A,frag,234,reqInfo,"
and your initial
",open,name,positive,,,
12,128,B,frag,235,answ,"
is erm {letter}%12 for %alpha
",closure,enum-spell,positive,,,
12,129,A,frag,236,reqInfo,"
and your contact telephone number is
",open,telephone-number,positive,,,
12,130,B,q-wh,237,answ,"
erm ",open,enum,positive,pause,,
12,131,A,frag,238,echo,"
0 1 4 7
",closure,enum,positive,,,
12,132,B,frag,239,answElab,"
8 ",,enum,positive,pause,,
12,133,A,frag,240,echo,"
8 8 4
",,enum,positive,,,
12,134,B,frag,241,answElab,"
0 9 1 8
",,enum,positive,,,
12,135,A,frag,242,echo,"
0 9 1 8
",,enum,positive,,,
12,136,B,yes,243,ackn,"
yeah
",,,,,,
12,137,A,frag,244,reqInfo,"
and your postcode to where your credit card is registered to
",open,creditcard-address,positive,,,
12,138,B,frag,245,answ,"
{letter}%24 21 1 {letter}%12 {letter}%14
",closure,enum-spell,positive,,,
12,139,A,imp,246,direct,"
",,confirm-address,positive,pause,length,2s
12,140,B,frag,247,answ,"
163 %street Road
",,enum,positive,,,
12,141,A,q-wh,248,reqInfo,"
",open,creditcard,positive,pause,length,16s
12,142,B,frag,249,answ,"
",partial-closure,creditcard,positive,pause,,
12,143,A,decl,250,reqInfo,"
and the Visa number
",,number-creditcard,positive,,,
12,144,B,frag,251,answ,"
is 9 4 7 1
",,enum,positive,,,
12,145,A,frag,252,echo,"
9 4 7 1
",,enum,positive,,,
12,146,B,frag,253,answElab,"
8 0 9 0
",,enum,positive,,,
12,147,A,frag,254,echo,"
8 0 9 0
",,enum,positive,,,
12,148,B,frag,255,answElab,"
1 1 0 7
",,enum,positive,,,
12,149,A,frag,256,echo,"
1 1 0 7
",,enum,positive,,,
12,150,B,frag,257,answElab,"
9 4 8 7
",,enum,positive,,,
12,151,A,frag,258,echo,"
9 4 8 7
",,enum,positive,,,
12,151,A,frag,259,reqInfo,"
and the expiry date
",,creditcard,positive,,,
12,152,B,frag,260,answ,"
ninth 99
",,,positive,,,
12,153,A,frag,261,echo,"
ninth 99
",,,positive,,,
12,153,A,dm,262,init,"
now
",,,,,,
12,153,A,frag,263,inform,"
30 pounds 70's going to be de... deducted from that card ",,fare,positive,pause,,
12,153,A,decl,264,inform,"
you need to take your credit card with you tomorrow ",constrain,day-creditcard,positive,pause,,
12,153,A,decl,265,inform,"
and you have to be at the train station for 20 minutes before departure time of the train ",constrain,time-departure,positive,pause,,
12,153,A,decl,266,inform,"
and it's the booking office that you go into
",,booking,positive,,,
12,154,B,yes,267,ackn,"
yep
",,,,,,
12,155,A,decl,268,inform,"
and ",,time-number-booking,positive,pause,,
12,156,B,yes,269,ackn,"
yep
",,,,,,
12,157,A,decl,270,inform,"
it's {letter}%12 for %alpha {letter}%3 for %alpha ",,enum-spell,positive,pause,,
12,157,A,decl,270,inform,"
it's {letter}%12 for %alpha {letter}%3 for %alpha ",,enum-spell,positive,pause,,
12,157,A,decl,270,inform,"
it's {letter}%12 for %alpha {letter}%3 for %alpha ",,enum-spell,positive,pause,,
12,157,B,frag,271,thank,"
thank you
",,,,,,
12,158,A,decl,272,inform,"
and you just ",,number-booking-creditcard,positive,pause,,
12,158,A,decl,273,inform,"
and the ticket will be waiting there tomorrow ok Mr {surname}%22'Dowd
",,day-name-journey,positive,,,
12,159,B,frag,274,thank,"
thank you very much
",,,,,,
12,160,A,frag,275,thank,"
thank you for calling now
",,,,,,
12,161,B,frag,276,thank,"
cheers 
",farewell,,,,,
12,161,B,frag,277,bye,"
",,closing,positive,overlap,type,start
12,162,A,frag,278,bye,"
bye ",farewell,closing,positive,overlap,type,end
13,1,A,frag,1,greet,"
good afternoon
",,,,,,
13,1,A,frag,2,identifySelf,"
 Virgin trainlines Sandra speaking
",greet,intro-opening,positive,,,
13,1,A,q-wh,3,reqDirect,"
for which journey do you wish to purchase a ticket
",open,journey-preference,positive,,,
13,2,B,frag,4,direct,"
erm from Durham to Leeds please
",closure,to-location-from,positive,,,
13,3,A,frag,5,echo,"
",deixis,to-location-from,positive,pause,,
13,4,B,yes,6,ackn,"
yes
",,,,,,
13,5,A,dm,7,init,"
now
",,,,,,
13,5,A,q-yn,8,reqInfo,"
do you hold a current debit or credit card
",closed,creditcard,positive,,,
13,6,B,yes,9,answ,"
yes
",closure,,,,,
13,7,A,q-wh,10,reqInfo,"
and how many people's travelling
",open,number-journey,positive,,,
13,8,B,frag,11,answ,"
four
",partial-closure,number,positive,,,
13,9,A,q-yn,12,reqInfo,"
is that four adults
",closed,number,positive,,,
13,10,B,yes,13,answ,"
yes
",closure,,,,,
13,11,A,dm,14,init,"
now
",,,,,,
13,11,A,q-yn,15,reqInfo,"
does anyone have a railcard
",closed,railcard,positive,,,
13,12,B,no,16,answ,"
no
",closure,,,,,
13,13,A,q-wh,17,reqInfo,"
and what date is it you're travelling
",open,date-journey,positive,,,
13,14,B,dm,18,init,"
well
",,,,,,
13,14,B,decl,19,expressWish,"
i want to know erm ",intent-closure,preference,positive,pause,,
13,14,B,decl,20,expressWish,"
i only want to go for the day
",constrain,day-preference,positive,,,
13,15,A,q-wh,21,reqInfo,"
what date is it you're travelling
",open,date-journey,positive,,,
13,16,B,frag,22,answ,"
erm either the twenty seventh or the twenty eighth of October
",alternative-closure,month-date,positive,,,
13,17,A,dm,23,init,"
",,,,pause,,
13,17,A,q-yn,24,reqDirect,"
do you want to book the tickets just now
",closed,preference-booking-journey,positive,,,
13,18,B,yes,25,direct,"
yes
",closure,,,,,
13,19,A,dm,26,ackn,"
",,,positive,pause,,
13,19,A,dm,27,init,"
now
",,,,,,
13,19,A,frag,28,inform,"
the twenty seventh is a Tuesday ",,day,positive,backchannel,content,mhm
13,19,A,q-wh,29,reqDirect,"
what time would you like to depart Durham
",open,location-time-preference,positive,,,
13,20,B,frag,30,direct,"
erm 6 53 please
",closure,enum,positive,,,
13,21,A,dm,31,init,"
",,,,pause,length,13s
13,21,A,decl,32,confirm,"
that's 6 53 from Durham ",,location-enum-from,positive,backchannel,content,mhm
13,21,A,decl,33,inform,"
you arrive in Leeds at 10 11
",,time-arrival,positive,,,
13,22,B,decl,34,ackn,"
that's right
",reassurance,,positive,,,
13,23,A,q-wh,35,reqInfo,"
and when is it you're returning
",open,time-return,positive,,,
13,24,B,dm,36,init,"
well
",,,,,,
13,24,B,decl,37,answ,"
i would like to come home about fiveish
",closure,preference-number,positive,,,
13,25,A,frag,38,confirm,"
the same day
",,day,positive,,,
13,26,B,yes,39,ackn,"
yes
",,,,,,
13,27,A,dm,40,init,"
",,,,pause,length,9s
13,27,A,decl,41,inform,"
the cheapest fare that i'm checking for is the Virgin value return which is 12 pounds each
",report,fare-verify,positive,,,
13,28,B,decl,42,ackn,"
that's right that's right
",reassurance,,positive,,,
13,29,A,dm,43,init,"
now
",,,,,,
13,29,A,decl,44,inform,"
the only availability with that fare in the evening is on the 19 09 train from Leeds arriving at 20 26
",constrain,time-arrival-from-avail-fare,positive,,,
13,30,B,frag,45,echo,"
19 09 19 09
",,enum,positive,,,
13,30,B,decl,46,reqInfo,"
and you arrive in Durham at
",,location-time-arrival,positive,,,
13,31,A,frag,47,answ,"
20 26
",,enum,positive,,,
13,32,B,frag,48,echo,"
20 26
",,enum,positive,,,
13,32,B,frag,49,uninterpretable,"
but wh...
",constrain-abandon,,positive,,,
13,32,B,decl,50,confirm,"
that's for the Tuesday
",,day,positive,,,
13,32,B,q-wh,51,reqInfo,"
what about for the Wednesday
",open,day,positive,,,
13,33,A,decl,52,answ,"
the Wednesday's the same
",,day,positive,,,
13,33,A,decl,53,answElab,"
there's not any allocation earlier on ",exists,time-preference-fare,negative,pause,,
13,34,B,dm,54,ackn,"
",,,positive,overlap,type,start
13,35,A,frag,55,inform,"
the ",,time-number,positive,overlap,type,end
13,36,B,dm,56,ackn,"
",,,positive,pause,,
13,36,B,dm,57,init,"
so
",,,,,,
13,36,B,decl,58,reqInfo,"
i can still leave during this 8 53
",poss1,departure-time,positive,,,
13,37,A,yes,59,answ,"
yes
",,,,,,
13,38,B,frag,60,confirm,"
on the Wednesday
",deixis,day,positive,,,
13,39,A,decl,61,ackn,"
",reassurance,,positive,overlap,type,start
13,40,B,frag,62,confirm,"
and ",,time-arrival,positive,overlap,type,end
13,40,B,frag,62,confirm,"
and ",,time-arrival,positive,pause,,
13,41,A,decl,63,ackn,"
that's ",appreciate,,positive,overlap,type,start
13,42,B,decl,64,confirm,"
and ",abandon-poss1,departure-time,positive,overlap,type,end
13,43,A,frag,65,complete,"
19 09
",,enum,positive,,,
13,44,B,decl,66,inform,"
",,enum-number,positive,pause,,
13,44,B,decl,66,inform,"
",,enum-number,positive,pause,,
13,45,A,frag,67,complete,"
50 in the afternoon
",,time,positive,,,
13,46,B,q-wh,68,reqInfo,"
15 what
",open,enum,positive,,,
13,47,A,no,69,negate,"
no
",,,,,,
13,47,A,frag,70,answ,"
14 50
",closure,enum,positive,,,
13,48,B,frag,71,uninterpretable,"
",abandon-partial,enum,positive,pause,,
13,48,B,decl,72,reqInfo,"
that's 10 to 3 isn't it
",,enum,negative,,,
13,49,A,yes,73,answ,"
yeah
",,,,,,
13,50,B,dm,74,ackn,"
ah right
",,,positive,,,
13,50,B,q-yn,75,reqInfo,"
can i have the 19 09 then as well then on the Wednesday
",closed,day-enum,positive,,,
13,51,A,frag,76,reqInfo,"
",closure,day,negative,pause,length,2s
13,52,B,no,77,answ,"
no
",,,,,,
13,52,B,q-wh,78,reqInfo,"
what about the Wednesday ",open,day,positive,pause,,
13,52,B,dm,79,expressRegret,"
sorry
",regret,,,,,
13,53,A,decl,80,inform,"
",,day-avail,positive,pause,length,8s
13,54,B,frag,81,confirm,"
at 19 09
",,time,positive,,,
13,55,A,yes,82,ackn,"
yes
",,,,,,
13,56,B,q-yn,83,reqInfo,"
and is there one about fiveish on the Wednesday or not
",closed-exists-alternative,number-day,negative,,,
13,57,A,no,84,answ,"
no
",,,,,,
13,57,A,decl,85,answElab,"
i'm saying there's no allocation there at all ",exists-report-closure,time,negative,pause,,
13,58,B,dm,86,ackn,"
right well
",,,positive,,,
13,58,B,decl,87,informIntent,"
i can come home on the 19 09
",poss1,enum,positive,,,
13,59,A,dm,88,init,"
so
",,,,,,
13,59,A,q-wh,89,reqDirect,"
what date do you want me to book for you
",open,preference-date-booking,positive,,,
13,60,B,decl,90,direct,"
the Wednesday please
",closure,day,positive,,,
13,61,A,frag,91,confirm,"
",,,positive,pause,length,3s
13,62,B,yes,92,ackn,"
yes
",,,,,,
13,63,A,dm,93,init,"
",,,,pause,length,6s
13,63,A,decl,94,confirm,"
it's Wednesday the twenty eighth of October ",,month-day-date,positive,backchannel,content,mhm
13,63,A,decl,95,confirm,"
you're travelling from Durham ",,time-from-journey-arrival-location-return,positive,backchannel,content,yes
13,63,A,decl,95,confirm,"
you're travelling from Durham ",,time-from-journey-arrival-location-return,positive,backchannel,content,right
13,63,A,decl,95,confirm,"
you're travelling from Durham ",,time-from-journey-arrival-location-return,positive,backchannel,content,aha
13,63,A,frag,96,confirm,"
the same day at 19 09 in the evening ",,time-day-arrival,positive,backchannel,content,mhm
13,64,B,decl,97,ackn,"
that's right yes
",reassurance,,positive,,,
13,65,A,q-yn,98,reqDirect,"
",closed-alternative,preference-seat,positive,pause,,
13,65,A,q-yn,98,reqDirect,"
",closed-alternative,preference-seat,positive,pause,,
13,66,B,frag,99,direct,"
er non smoking please
",closure,seat,positive,,,
13,67,A,dm,100,init,"
",,,,pause,length,4s
13,67,A,decl,101,inform,"
the dates times and seat numbers will be printed on the tickets for you
",,number-date-journey,positive,,,
13,68,B,dm,102,ackn,"
",,,positive,pause,,
13,68,B,dm,102,ackn,"
",,,positive,overlap,type,start
13,69,A,frag,103,init,"
and ",partial,,positive,overlap,type,end
13,69,A,decl,104,inform,"
if you have to cancel
",condition-constrain,cancel,positive,,,
13,69,A,decl,105,inform,"
you must cancel by 6 o clock the day before travel
",constrain,cancel-time-day-journey,positive,,,
13,70,B,dm,106,ackn,"
right
",,,positive,,,
13,71,A,decl,107,inform,"
it's 50 per cent refund less five pounds
",,refund-number-fare,positive,,,
13,72,B,dm,108,ackn,"
right
",,,positive,,,
13,73,A,decl,109,inform,"
if you have to change any of the times of travel
",condition-constrain,journey,positive,,,
13,73,A,decl,110,inform,"
you must do so by ",constrain,day-time-journey,positive,pause,,
13,74,B,dm,111,ackn,"
right
",,,positive,,,
13,75,A,decl,112,inform,"
and it's 50 sorry 5 pounds charge subject to availability
",,avail-fare,positive,,,
13,76,B,dm,113,ackn,"
right right
",,,positive,,,
13,77,A,frag,114,confirm,"
and you said it's your credit card you're paying by
",,creditcard,positive,,,
13,78,B,yes,115,ackn,"
yes please
",,,,,,
13,78,B,dm,116,init,"
well
",,,,,,
13,78,B,q-wh,117,reqInfo,"
how do i get my tickets now
",open,journey,positive,,,
13,79,A,decl,118,answ,"
we'll post the tickets out to the credit card holder's address
",closure,creditcard-journey-address,positive,,,
13,80,B,q-yn,119,reqInfo,"
but do they
",abandon-closed-constrain,,positive,,,
13,80,B,dm,120,ackn,"
alright
",,,positive,,,
13,80,B,decl,121,confirm,"
they come through the post
",closure,,positive,,,
13,81,A,yes,122,ackn,"
yes
",,,,,,
13,82,B,decl,123,appreciate,"
oh that's wonderful
",appreciate,,positive,,,
13,82,B,decl,124,appreciate,"
that's ",appreciate,,positive,overlap,type,start
13,83,A,dm,125,init,"
now ",,,,overlap,type,end
13,83,A,frag,126,reqInfo,"
your surname please
",open,name,positive,,,
13,84,B,decl,127,answ,"
it's {surname}%18%15%7%11%10%7
",closure,name,positive,,,
13,85,A,frag,128,echo,"
start with {letter}%18 {letter}%15 {letter}%11
",,enum-spell,positive,,,
13,86,B,no,129,negate,"
no
",,,,,,
13,86,B,frag,130,correct,"
{letter}%18 {letter}%15 ",,enum-spell,positive,pause,,
13,87,A,yes,131,ackn,"
yes
",,,,,,
13,87,A,decl,132,inform,"
that's what i meant
",,,positive,,,
13,87,A,dm,133,expressRegret,"
sorry ",,,,pause,,
13,87,A,frag,134,reqInfo,"
your initial
",open,name,positive,,,
13,88,B,decl,135,answ,"
it's {letter}%24
",closure,spell,positive,,,
13,89,A,frag,136,reqInfo,"
and your title
",open,name,positive,,,
13,90,B,frag,137,answ,"
Mrs
",partial-closure,,positive,,,
13,91,A,frag,138,reqInfo,"
and your contact telephone number is
",open,telephone-number,positive,,,
13,92,B,frag,139,answ,"
0 1 8 double 6
",closure,enum,positive,,,
13,93,A,dm,140,ackn,"
aha
",,,positive,,,
13,94,B,frag,141,answElab,"
6 0 6
",,enum,positive,,,
13,95,A,dm,142,ackn,"
aha
",,,positive,,,
13,96,B,frag,143,answElab,"
8 0 8
",,enum,positive,,,
13,97,A,dm,144,init,"
",,,,pause,,
13,97,A,frag,145,reqInfo,"
your postcode
",open,address,positive,,,
13,98,B,frag,146,answ,"
{letter}%1 {letter}%7 8 8 8 {letter}%7 {letter}%5
",closure,enum-spell,positive,,,
13,99,A,imp,147,direct,"
and confirm the address for me please
",,confirm-address,positive,,,
13,100,B,decl,148,inform,"
it's 33 %street Street Hallington ",,location-enum,positive,pause,,
13,101,A,dm,149,init,"
now
",,,,,,
13,101,A,decl,150,inform,"
that's where the tickets will be posted out to you
",,journey,positive,,,
13,102,B,decl,151,appreciate,"
that's lovely
",appreciate,,positive,,,
13,103,A,decl,152,inform,"
the total price is forty eight pounds
",,number-fare,positive,,,
13,104,B,dm,153,appreciate,"
lovely
",,,positive,,,
13,105,A,frag,154,uninterpretable,"
",partial,,positive,unclear,length,0 syllables
13,106,B,dm,155,ackn,"
right
",,,positive,,,
13,107,A,dm,156,init,"
now
",,,,,,
13,107,A,q-wh,157,reqInfo,"
what type of credit card is that you hold
",open,creditcard,positive,,,
13,108,B,frag,158,answ,"
Barclay card
",deixis-closure,,positive,,,
13,109,A,decl,159,reqInfo,"
and the Barclay card number is
",,number,positive,,,
13,110,B,frag,160,answ,"
8 6 0 6
",,enum,positive,,,
13,111,A,frag,161,echo,"
8 6 0 6
",,enum,positive,,,
13,112,B,frag,162,answElab,"
9 8 0
",,enum,positive,,,
13,113,A,frag,163,echo,"
9 8 0
",,enum,positive,,,
13,114,B,frag,164,answElab,"
3 0 8
",,enum,positive,,,
13,115,A,frag,165,echo,"
3 0 8
",,enum,positive,,,
13,116,B,frag,166,answElab,"
0 8 0
",,enum,positive,,,
13,117,A,frag,167,echo,"
0 8 0
",,enum,positive,,,
13,118,B,decl,168,ackn,"
that's right
",reassurance,,positive,,,
13,119,A,frag,169,reqInfo,"
and the expiry date
",,creditcard,positive,,,
13,120,B,decl,170,answ,"
it's the second 98 ",,enum,positive,pause,,
13,120,B,no,171,negate,"
no
",,,,,,
13,120,B,dm,172,expressRegret,"
sorry
",regret,,,,,
13,120,B,decl,173,correctSelf,"
it's the fifth 2",,,positive,overlap,type,end
13,120,B,dm,174,expressRegret,"
sorry
",regret,,,,,
